rank,id,title,rating,rating_count,comprehensive_score,kind,url,source_doulist_ids,source_doulists,crawled_at
7616,1299270,神采公路 Interstate 60: Episodes of the Road,7.5,708,32.81222,电影,https://movie.douban.com/subject/1299270/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7617,3240788,蓝色档案,7.3,923,32.77262,悬疑剧,https://movie.douban.com/subject/3240788/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7618,3194169,尖子攻略,6.5,3612,32.768068,港剧,https://movie.douban.com/subject/3194169/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7619,2156296,战鼓 Ex Drummer,7.8,484,32.76505,电影,https://movie.douban.com/subject/2156296/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7620,1946547,女友嫁人了，新郎不是我 Mere Yaar Ki Shaadi Hai,8.0,386,32.757106,电影,https://movie.douban.com/subject/1946547/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7621,2060975,美国生活 第一季 This American Life Season 1,9.0,154,32.740192,电视剧,https://movie.douban.com/subject/2060975/,644440,9分电视剧,2026-08-09T16:52:13+08:00
7622,2365047,羊城暗哨,7.6,611,32.716994,悬疑剧,https://movie.douban.com/subject/2365047/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7623,2930383,凤舞香罗 鳳舞香羅,6.8,2006,32.696761,港剧,https://movie.douban.com/subject/2930383/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7624,25963332,楼奴 樓奴,6.6,2904,32.692762,港剧,https://movie.douban.com/subject/25963332/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7625,5337535,紫禁惊雷,6.4,4292,32.621582,港剧,https://movie.douban.com/subject/5337535/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7626,10484031,女神捕,7.4,778,32.61796,悬疑剧,https://movie.douban.com/subject/10484031/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7627,6974342,金陵秘事,7.8,470,32.609483,悬疑剧,https://movie.douban.com/subject/6974342/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7628,4858778,天敌,7.0,1399,32.595808,悬疑剧,https://movie.douban.com/subject/4858778/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7629,6402615,大漠高墙,8.3,275,32.577272,悬疑剧,https://movie.douban.com/subject/6402615/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7630,3134063,国家机密,7.3,880,32.543625,悬疑剧,https://movie.douban.com/subject/3134063/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7631,3176293,刑警的故事,7.7,516,32.479755,悬疑剧,https://movie.douban.com/subject/3176293/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7632,10767448,幸福摩天轮 幸福摩天輪,6.6,2751,32.470851,港剧,https://movie.douban.com/subject/10767448/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7633,30299838,机场特警 機場特警,6.1,8178,32.43313,港剧,https://movie.douban.com/subject/30299838/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7634,2140991,时光倒流三日前 Three Days,8.1,327,32.423777,电影,https://movie.douban.com/subject/2140991/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7635,2224240,天机算 天機算,6.5,3281,32.383614,港剧,https://movie.douban.com/subject/2224240/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7636,25844867,夜班 Night Shift,7.0,1326,32.35465,港剧,https://movie.douban.com/subject/25844867/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7637,30249361,解决师 解決師,6.4,4008,32.354586,港剧,https://movie.douban.com/subject/30249361/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7638,2073614,写意人生,6.9,1561,32.35356,港剧,https://movie.douban.com/subject/2073614/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7639,2365084,美味风云 Yummy Yummy,6.5,3255,32.35179,港剧,https://movie.douban.com/subject/2365084/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7640,27114941,坚离地爱坚离地 堅離地愛堅離地,6.9,1550,32.322445,港剧,https://movie.douban.com/subject/27114941/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7641,25811034,爱情来的时候 愛情來的時候,6.6,2653,32.32213,港剧,https://movie.douban.com/subject/25811034/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7642,1957897,日记 The Diary,8.3,263,32.318493,短片,https://movie.douban.com/subject/1957897/,11192,豆瓣高分短片（评价人数少于1000）,2026-08-09T16:52:13+08:00
7643,3714075,无家可归的小孩 家なき子レミ,8.7,183,32.298814,电视剧,https://movie.douban.com/subject/3714075/,644440,9分电视剧,2026-08-09T16:52:13+08:00
7644,1303048,蒙特利尔的耶稣 Jésus de Montréal,7.8,440,32.259906,电影,https://movie.douban.com/subject/1303048/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7645,2357391,心跳,8.0,352,32.249971,悬疑剧,https://movie.douban.com/subject/2357391/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7646,2999530,阳光天井,7.3,825,32.23384,电影,https://movie.douban.com/subject/2999530/,16163,容易忽视的国产电影,2026-08-09T16:52:13+08:00
7647,1302757,紧急盯梢令 Holy Matrimony,7.5,628,32.212701,电影,https://movie.douban.com/subject/1302757/,13922,豆瓣冷门佳片 10-8.5分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7648,1305177,半个男人 Un uomo a metà,7.8,434,32.187136,电影,https://movie.douban.com/subject/1305177/,13922,豆瓣冷门佳片 10-8.5分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7649,1303475,橡树 Balanţa,7.6,550,32.180583,电影,https://movie.douban.com/subject/1303475/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7650,2155631,可然和阿俊 Karan Arjun,8.1,313,32.178738,电影,https://movie.douban.com/subject/2155631/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7651,6048757,江湖奇案,7.6,548,32.162004,悬疑剧,https://movie.douban.com/subject/6048757/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7652,3642291,乱世佳人 亂世佳人,6.7,2101,32.130709,港剧,https://movie.douban.com/subject/3642291/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7653,10538048,科搜研之女 第1季 科捜研の女 第1シリーズ,8.1,308,32.088559,日剧,https://movie.douban.com/subject/10538048/,156283469,豆瓣高分日剧,2026-08-09T16:52:13+08:00
7654,2326204,保密局的枪声,7.3,800,32.086136,悬疑剧,https://movie.douban.com/subject/2326204/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7655,2129533,马乌甲,7.7,477,32.071086,电影,https://movie.douban.com/subject/2129533/,16163,容易忽视的国产电影,2026-08-09T16:52:13+08:00
7656,10449583,冲呀！瘦薪兵团 衝呀﹗瘦薪兵團,6.5,3028,32.06263,港剧,https://movie.douban.com/subject/10449583/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7657,4236836,团圆 團圓,6.4,3678,32.019485,港剧,https://movie.douban.com/subject/4236836/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7658,2328512,E网情深 一网情深,6.3,4555,32.011127,港剧,https://movie.douban.com/subject/2328512/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7659,27198152,蚀日风暴 蝕日風暴,6.0,9316,31.98821,港剧,https://movie.douban.com/subject/27198152/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7660,1307743,太阳鸟,8.2,273,31.973989,电影,https://movie.douban.com/subject/1307743/,16163 / 249029,容易忽视的国产电影 / 豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7661,2278779,尤丽迪茜2037 Ευρυδίκη Β.Α. 2037,7.9,370,31.932916,电影,https://movie.douban.com/subject/2278779/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7662,30353198,飞虎之雷霆极战 飛虎之雷霆極戰,5.9,11961,31.923983,港剧,https://movie.douban.com/subject/30353198/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7663,22557755,守业者 守業者,6.5,2924,31.922831,港剧,https://movie.douban.com/subject/22557755/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7664,1305383,美丽天堂 Promises,8.6,187,31.909763,纪录片,https://movie.douban.com/subject/1305383/,480634,豆瓣高分纪录片/其它（2/2）,2026-08-09T16:52:13+08:00
7665,2085040,翡翠恋曲 翡翠戀曲,6.8,1666,31.898178,港剧,https://movie.douban.com/subject/2085040/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7666,2347474,建筑有情天,6.6,2371,31.861375,港剧,https://movie.douban.com/subject/2347474/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7667,37898144,谎中之谎终为谎 嘘が嘘で嘘は嘘だ,7.0,1187,31.85633,日剧,https://movie.douban.com/subject/37898144/,156283469,豆瓣高分日剧,2026-08-09T16:52:13+08:00
7668,2335019,爱神历险 Le mille-pattes fait des claquettes,7.9,360,31.784962,电影,https://movie.douban.com/subject/2335019/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7669,23384266,夏天的拉花,7.9,359,31.769941,电影,https://movie.douban.com/subject/23384266/,16163,容易忽视的国产电影,2026-08-09T16:52:13+08:00
7670,26982797,无间道 第二季,6.7,1900,31.708358,悬疑剧,https://movie.douban.com/subject/26982797/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7671,25980264,昙花梦,7.0,1147,31.702073,悬疑剧,https://movie.douban.com/subject/25980264/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7672,27018290,诡探 詭探,6.5,2764,31.697737,港剧,https://movie.douban.com/subject/27018290/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7673,3292366,Click入黄金屋,6.7,1888,31.681748,港剧,https://movie.douban.com/subject/3292366/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7674,1401266,去年冬天,7.8,394,31.67466,电影,https://movie.douban.com/subject/1401266/,13922,豆瓣冷门佳片 10-8.5分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7675,1303268,勇气之峰 Courage Mountain,8.2,259,31.67392,电影,https://movie.douban.com/subject/1303268/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7676,2299380,街口,7.8,393,31.661191,电影,https://movie.douban.com/subject/2299380/,16163,容易忽视的国产电影,2026-08-09T16:52:13+08:00
7677,36312062,花间令,5.2,123769,31.660665,电视剧,https://movie.douban.com/subject/36312062/,46375658,豆瓣电视剧排行榜,2026-08-09T16:52:13+08:00
7678,26206770,代号,7.2,838,31.635785,悬疑剧,https://movie.douban.com/subject/26206770/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7679,26996586,心冤,6.1,6463,31.585856,港剧,https://movie.douban.com/subject/26996586/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7680,3339375,蔡锷与小凤仙,6.7,1842,31.57815,港剧,https://movie.douban.com/subject/3339375/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7681,2139174,幻海童真 Prancer,7.7,432,31.555813,电影,https://movie.douban.com/subject/2139174/,13922,豆瓣冷门佳片 10-8.5分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7682,4132346,雅娜和利芙 Janna & Liv,8.0,308,31.515549,短片,https://movie.douban.com/subject/4132346/,11192,豆瓣高分短片（评价人数少于1000）,2026-08-09T16:52:13+08:00
7683,1308928,狐狸的故事 Le roman de Renard,8.1,276,31.474245,动画电影,https://movie.douban.com/subject/1308928/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
7684,1301201,午夜盛宴 A Feast at Midnight,8.1,276,31.474245,电影,https://movie.douban.com/subject/1301201/,13922,豆瓣冷门佳片 10-8.5分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7685,2071029,最后的和弦,8.1,274,31.433517,电影,https://movie.douban.com/subject/2071029/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7686,1963055,天伦乐 Rocket Gibraltar,8.1,274,31.433517,电影,https://movie.douban.com/subject/1963055/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7687,30207987,街坊财爷 街坊財爺,6.8,1490,31.418085,港剧,https://movie.douban.com/subject/30207987/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7688,5183091,远离练靶场 Тир,8.3,225,31.413382,短片,https://movie.douban.com/subject/5183091/,11192,豆瓣高分短片（评价人数少于1000）,2026-08-09T16:52:13+08:00
7689,2157491,国王 Baadshah,7.9,336,31.4124,电影,https://movie.douban.com/subject/2157491/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7690,4735146,非常案件,7.4,604,31.377514,悬疑剧,https://movie.douban.com/subject/4735146/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7691,3330143,秋香怒点唐伯虎 秋香怒點唐伯虎,6.2,4769,31.3386,港剧,https://movie.douban.com/subject/3330143/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7692,3134269,金球 Le ballon d'or,8.3,222,31.335529,电影,https://movie.douban.com/subject/3134269/,13922,豆瓣冷门佳片 10-8.5分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7693,3118861,疑情别恋 疑情別戀,6.5,2523,31.332816,港剧,https://movie.douban.com/subject/3118861/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7694,3118855,甜言蜜语 甜言蜜語,6.6,2082,31.328445,港剧,https://movie.douban.com/subject/3118855/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7695,35573994,琴音芳华 Divertimento,8.0,297,31.315527,电影,https://movie.douban.com/subject/35573994/,248893,豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
7696,2228609,美丽在望,6.5,2492,31.283364,港剧,https://movie.douban.com/subject/2228609/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7697,2230857,举自尘土,7.5,519,31.259519,电影,https://movie.douban.com/subject/2230857/,16163,容易忽视的国产电影,2026-08-09T16:52:13+08:00
7698,2153322,公园,7.2,772,31.250227,电影,https://movie.douban.com/subject/2153322/,16163,容易忽视的国产电影,2026-08-09T16:52:13+08:00
7699,25838967,华丽转身 華麗轉身,6.4,3019,31.249456,港剧,https://movie.douban.com/subject/25838967/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7700,2074047,男人之苦,6.6,2028,31.220702,港剧,https://movie.douban.com/subject/2074047/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7701,3237811,东山飘雨西关晴 東山飄雨西關晴,6.4,2996,31.21963,港剧,https://movie.douban.com/subject/3237811/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7702,2279831,西厢奇缘,6.3,3686,31.206729,港剧,https://movie.douban.com/subject/2279831/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7703,26613447,寻找爱的冒险,6.7,1678,31.186503,悬疑剧,https://movie.douban.com/subject/26613447/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7704,3153922,别人的孩子 Чужие дети,8.1,262,31.182729,电影,https://movie.douban.com/subject/3153922/,13922,豆瓣冷门佳片 10-8.5分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7705,4044858,追踪,7.4,577,31.153427,悬疑剧,https://movie.douban.com/subject/4044858/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7706,2389342,青春不解风情,7.6,448,31.134445,悬疑剧,https://movie.douban.com/subject/2389342/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7707,6383577,背后有人,7.3,653,31.11157,悬疑剧,https://movie.douban.com/subject/6383577/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7708,2971788,另一半,7.4,572,31.110781,电影,https://movie.douban.com/subject/2971788/,16163,容易忽视的国产电影,2026-08-09T16:52:13+08:00
7709,3133990,萧十一郎 蕭十一郎,6.8,1383,31.097644,港剧,https://movie.douban.com/subject/3133990/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7710,1308513,马克·吐温的冒险旅程 The Adventures of Mark Twain,8.0,285,31.08869,动画电影,https://movie.douban.com/subject/1308513/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
7711,1863364,"在陆地，在海上和在空中 Ter land, ter zee en in de lucht",7.9,316,31.081008,短片,https://movie.douban.com/subject/1863364/,11192,豆瓣高分短片（评价人数少于1000）,2026-08-09T16:52:13+08:00
7712,4018200,无限正义,7.6,441,31.054129,悬疑剧,https://movie.douban.com/subject/4018200/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7713,5268675,老那,7.7,392,31.050562,电影,https://movie.douban.com/subject/5268675/,16163,容易忽视的国产电影,2026-08-09T16:52:13+08:00
7714,3044825,公私恋事多 公私戀事多,6.8,1358,31.019204,港剧,https://movie.douban.com/subject/3044825/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7715,27135558,哦！我的皇帝陛下 第一季,5.1,151264,31.009633,电视剧,https://movie.douban.com/subject/27135558/,46375658,豆瓣电视剧排行榜,2026-08-09T16:52:13+08:00
7716,4881649,女拳,6.4,2812,30.97244,港剧,https://movie.douban.com/subject/4881649/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7717,4006168,宜家 Flodder,7.7,386,30.970354,电影,https://movie.douban.com/subject/4006168/,249029,豆瓣冷门佳片 8.4-8.0分（评价人数少于5000）,2026-08-09T16:52:13+08:00
7718,3074610,如影随形,7.7,383,30.929782,悬疑剧,https://movie.douban.com/subject/3074610/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7719,26219218,穿越谜团,7.0,964,30.919911,悬疑剧,https://movie.douban.com/subject/26219218/,137843346,豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
7720,26754820,廉政行动2016 廉政行動2016,6.7,1567,30.899057,港剧,https://movie.douban.com/subject/26754820/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7721,1302759,奥林传奇 Starchaser: The Legend of Orin,8.1,249,30.897736,动画电影,https://movie.douban.com/subject/1302759/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
7722,35208375,拳王,6.5,2247,30.869405,港剧,https://movie.douban.com/subject/35208375/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
7723,2364989,人生马戏团,6.5,2241,30.85871,港剧,https://movie.douban.com/subject/2364989/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
